,Unnamed: 0.1,Unnamed: 0,username,movie_id,watch_date,rating,comment
2900,2900.0,2900.0,kstammler1m,2838,2010-04-07,1.0,
2901,2901.0,2901.0,mmeka,2966,2014-01-09,2.0,
2902,2902.0,2902.0,mromandl,4129,2010-12-06,4.0,
2903,2903.0,2903.0,gseadon28,3446,2010-03-23,4.0,
2904,2904.0,2904.0,pcolleford2r,4548,2009-06-14,3.0,
2905,2905.0,2905.0,msmedmore2n,2407,2010-10-26,4.0,
2906,2906.0,2906.0,bdundin1f,3829,2008-06-26,2.0,
2907,2907.0,2907.0,rbottrellt,4173,2012-05-18,4.0,
2908,2908.0,2908.0,rgasgarthu,856,2019-04-13,4.0,
2909,2909.0,2909.0,alloydwilliamsa,679,2018-03-19,4.0,
2910,2910.0,2910.0,alloydwilliamsa,943,2009-05-07,2.0,
2911,2911.0,2911.0,ccrippin21,4574,2008-01-07,2.0,
2912,2912.0,2912.0,dsiene2k,106,2013-01-21,3.0,
2913,2913.0,2913.0,afradsonm,2997,2018-12-06,3.0,
2914,2914.0,2914.0,oaloshkinj,983,2023-03-30,2.0,
2915,2915.0,2915.0,kstammler1m,2162,2023-02-04,2.0,
2916,2916.0,2916.0,bfiggins23,4067,2024-03-09,4.0,
2917,2917.0,2917.0,cwaszkiewicz1u,4370,2019-10-10,3.0,
2918,2918.0,2918.0,prosenfelt14,4293,2022-04-14,3.0,
2919,2919.0,2919.0,hpoundford2i,374,2020-03-27,3.0,
2920,2920.0,2920.0,aheyward1g,2420,2011-06-30,2.0,
2921,2921.0,2921.0,cwaszkiewicz1u,457,2025-05-15,4.0,
2922,2922.0,2922.0,tlowden17,1340,2023-08-07,3.0,
2923,2923.0,2923.0,bfiggins23,4553,2014-08-10,1.0,
2924,2924.0,2924.0,msmedmore2n,1443,2016-03-07,2.0,
2925,2925.0,2925.0,msmedmore2n,403,2011-11-06,2.0,
2926,2926.0,2926.0,tsowrah1t,1421,2011-04-14,1.0,
2927,2927.0,2927.0,mgarioch1p,4286,2025-11-15,4.0,
2928,2928.0,2928.0,dayllett1i,2170,2014-12-24,1.0,
2929,2929.0,2929.0,tdundon1,3827,2013-12-21,1.0,
2930,2930.0,2930.0,mdampier2q,796,2018-12-06,2.0,
2931,2931.0,2931.0,ppointon2l,3562,2020-02-19,2.0,
2932,2932.0,2932.0,dbruckshaw1l,2276,2022-02-04,2.0,
2933,2933.0,2933.0,mromandl,492,2015-10-17,4.0,
2934,2934.0,2934.0,jvasilenko2h,3375,2008-12-11,1.0,
2935,2935.0,2935.0,gtoffolonio,4071,2020-11-21,4.0,
2936,2936.0,2936.0,rfoulis13,1334,2018-06-03,1.0,
2937,2937.0,2937.0,tsowrah1t,1687,2025-02-23,3.0,
2938,2938.0,2938.0,jhaslen2e,3491,2008-05-04,1.0,
2939,2939.0,2939.0,ahorbath1a,3156,2017-06-19,1.0,
2940,2940.0,2940.0,tfley1q,244,2016-04-23,1.0,
2941,2941.0,2941.0,tlowden17,1505,2014-09-03,4.0,
2942,2942.0,2942.0,tmusickaw,3113,2022-06-18,2.0,
2943,2943.0,2943.0,pvicaryn,734,2008-09-02,3.0,
2944,2944.0,2944.0,cfrankcom2d,4167,2026-04-18,3.0,
2945,2945.0,2945.0,battwellz,2542,2020-05-03,3.0,
2946,2946.0,2946.0,rrosten1x,2186,2020-07-09,3.0,
2947,2947.0,2947.0,cniesel0,3729,2022-06-09,1.0,
2948,2948.0,2948.0,jcolyer5,3818,2016-11-10,4.0,
2949,2949.0,2949.0,marnaez24,3715,2013-02-13,4.0,
2950,2950.0,2950.0,cniesel0,4689,2024-12-22,4.0,
2951,2951.0,2951.0,alloydwilliamsa,3952,2026-01-15,3.0,
2952,2952.0,2952.0,olechmere1k,4635,2020-08-25,4.0,
2953,2953.0,2953.0,rfoulis13,2933,2014-07-23,1.0,
2954,2954.0,2954.0,alloydwilliamsa,748,2008-08-26,4.0,
2955,2955.0,2955.0,mvasseh,2805,2021-04-17,4.0,
2956,2956.0,2956.0,ashenton26,1344,2019-11-19,1.0,
2957,2957.0,2957.0,bfiggins23,1050,2018-08-09,1.0,
2958,2958.0,2958.0,fbernon1j,4623,2016-02-09,4.0,
2959,2959.0,2959.0,mcharlot12,2833,2008-04-07,3.0,
2960,2960.0,2960.0,gtoffolonio,4258,2023-02-24,1.0,
2961,2961.0,2961.0,dpiatto4,3394,2020-07-02,4.0,
2962,2962.0,2962.0,egabbatiss2p,4489,2014-10-30,1.0,
2963,2963.0,2963.0,rtwitchings9,43,2016-02-08,4.0,
2964,2964.0,2964.0,sbignell19,2293,2024-07-26,3.0,
2965,2965.0,2965.0,dayllett1i,2494,2013-10-31,3.0,
2966,2966.0,2966.0,ssparshettb,3632,2020-06-28,3.0,
2967,2967.0,2967.0,rwilcott10,414,2018-09-26,1.0,
2968,2968.0,2968.0,vmuslimf,3173,2025-11-26,3.0,
2969,2969.0,2969.0,dsiene2k,1151,2021-09-23,2.0,
2970,2970.0,2970.0,esouthwell2b,597,2022-06-06,4.0,
2971,2971.0,2971.0,tsowrah1t,1769,2020-02-02,2.0,
2972,2972.0,2972.0,elivingstonep,4,2012-02-18,4.0,
2973,2973.0,2973.0,tlowden17,2530,2014-10-04,3.0,
2974,2974.0,2974.0,mcharlot12,2888,2014-03-12,4.0,
2975,2975.0,2975.0,hpoundford2i,2570,2016-03-14,3.0,
2976,2976.0,2976.0,gtapine,2765,2012-09-16,2.0,
2977,2977.0,2977.0,cwaszkiewicz1u,92,2022-02-06,1.0,
2978,2978.0,2978.0,ssimoes2a,2813,2016-05-03,2.0,
2979,2979.0,2979.0,pvicaryn,1533,2012-06-15,1.0,
2980,2980.0,2980.0,pvicaryn,3675,2014-04-05,2.0,
2981,2981.0,2981.0,msmedmore2n,835,2012-12-19,2.0,
2982,2982.0,2982.0,ahorbath1a,1323,2013-08-08,1.0,
2983,2983.0,2983.0,rwilcott10,4165,2021-01-13,4.0,
2984,2984.0,2984.0,prosenfelt14,3536,2010-02-12,1.0,
2985,2985.0,2985.0,gseadon28,501,2015-06-26,3.0,
2986,2986.0,2986.0,thargess27,582,2025-07-12,3.0,
2987,2987.0,2987.0,avasechkin2g,1610,2024-10-10,2.0,
2988,2988.0,2988.0,bboobierv,2489,2023-03-23,1.0,
2989,2989.0,2989.0,alloydwilliamsa,3969,2017-04-15,1.0,
2990,2990.0,2990.0,daleksidzer,1417,2019-12-21,1.0,
2991,2991.0,2991.0,apetchell15,4789,2022-02-11,2.0,
2992,2992.0,2992.0,sbignell19,3752,2024-09-01,1.0,
2993,2993.0,2993.0,lmaxtedg,3177,2021-03-21,3.0,
2994,2994.0,2994.0,marnaez24,642,2020-12-05,3.0,
2995,2995.0,2995.0,onewberryd,3592,2026-04-08,3.0,
2996,2996.0,2996.0,avasechkin2g,1158,2023-02-21,2.0,
2997,2997.0,2997.0,esouthwell2b,1162,2015-07-06,1.0,
2998,2998.0,2998.0,tlowden17,922,2008-06-21,1.0,
2999,2999.0,2999.0,mcharlot12,3870,2018-03-27,3.0,
3000,3000.0,3000.0,glongbottom16,2670,2008-04-20,3.0,
3001,3001.0,3001.0,msmedmore2n,1398,2025-07-27,3.0,
3002,3002.0,3002.0,bfiggins23,1758,2020-05-19,3.0,
3003,3003.0,3003.0,jmccarterx,4350,2012-06-09,2.0,
3004,3004.0,3004.0,oaloshkinj,851,2016-10-14,3.0,
3005,3005.0,3005.0,pvicaryn,463,2020-01-01,3.0,
3006,3006.0,3006.0,tdundon1,1806,2023-04-19,2.0,
3007,3007.0,3007.0,rfoulis13,512,2011-04-01,4.0,
3008,3008.0,3008.0,onewberryd,2296,2016-03-28,4.0,
3009,3009.0,3009.0,ssparshettb,2701,2014-10-03,3.0,
3010,3010.0,3010.0,esouthwell2b,1821,2018-02-07,1.0,
3011,3011.0,3011.0,gtoffolonio,2398,2016-12-22,1.0,
3012,3012.0,3012.0,egabbatiss2p,1615,2010-02-13,1.0,
3013,3013.0,3013.0,mmeka,2757,2021-02-01,1.0,
3014,3014.0,3014.0,cniesel0,1753,2012-10-19,3.0,
3015,3015.0,3015.0,cyannoni1w,73,2018-08-07,2.0,
3016,3016.0,3016.0,lconaboy11,2392,2022-03-01,3.0,
3017,3017.0,3017.0,aeul1o,3814,2008-08-28,1.0,
3018,3018.0,3018.0,tfley1q,2803,2010-03-23,3.0,
3019,3019.0,3019.0,astoate1c,3314,2019-09-07,1.0,
3020,3020.0,3020.0,fbernon1j,1451,2012-04-02,3.0,
3021,3021.0,3021.0,onewberryd,1761,2018-04-23,2.0,
3022,3022.0,3022.0,kstammler1m,3797,2010-01-06,1.0,
3023,3023.0,3023.0,jvasilenko2h,814,2018-07-21,3.0,
3024,3024.0,3024.0,tfley1q,2647,2023-10-17,4.0,
3025,3025.0,3025.0,gseadon28,3715,2010-07-24,4.0,
3026,3026.0,3026.0,dsiene2k,1880,2017-08-05,1.0,
3027,3027.0,3027.0,cschild1y,4513,2012-08-30,1.0,
3028,3028.0,3028.0,tfley1q,1329,2009-11-24,1.0,
3029,3029.0,3029.0,glongbottom16,3475,2012-05-09,3.0,
3030,3030.0,3030.0,apetchell15,4778,2020-03-03,1.0,
3031,3031.0,3031.0,gtoffolonio,3176,2022-10-13,2.0,
3032,3032.0,3032.0,pkyteley2j,3604,2021-11-13,3.0,
3033,3033.0,3033.0,marnaez24,1542,2018-10-16,1.0,
3034,3034.0,3034.0,rtwitchings9,135,2015-10-26,3.0,
3035,3035.0,3035.0,garonovich1v,799,2018-06-25,3.0,
3036,3036.0,3036.0,vsecretan1z,522,2012-01-11,3.0,
3037,3037.0,3037.0,alloydwilliamsa,1485,2010-04-30,1.0,
3038,3038.0,3038.0,sbignell19,4302,2017-02-15,1.0,
3039,3039.0,3039.0,rbottrellt,513,2018-09-28,1.0,
3040,3040.0,3040.0,csedgeworthk,655,2010-09-19,3.0,
3041,3041.0,3041.0,dpiatto4,3277,2010-11-13,2.0,
3042,3042.0,3042.0,daleksidzer,1748,2026-03-09,1.0,
3043,3043.0,3043.0,sbignell19,945,2025-12-11,4.0,
3044,3044.0,3044.0,rwilcott10,2731,2022-08-14,4.0,
3045,3045.0,3045.0,mcharlot12,2011,2020-02-04,1.0,
3046,3046.0,3046.0,gtoffolonio,1625,2024-05-05,3.0,
3047,3047.0,3047.0,mmeka,3640,2018-07-31,3.0,
3048,3048.0,3048.0,battwellz,1459,2012-04-05,2.0,
3049,3049.0,3049.0,vmuslimf,4263,2012-12-03,4.0,
3050,3050.0,3050.0,sbignell19,1,2016-06-29,2.0,
3051,3051.0,3051.0,prosenfelt14,4029,2010-11-17,1.0,
3052,3052.0,3052.0,bfiggins23,148,2009-06-19,3.0,
3053,3053.0,3053.0,bdundin1f,1151,2010-06-04,4.0,
3054,3054.0,3054.0,oaloshkinj,4233,2019-04-28,3.0,
3055,3055.0,3055.0,oaloshkinj,3124,2008-07-31,2.0,
3056,3056.0,3056.0,cniesel0,3877,2021-02-19,4.0,
3057,3057.0,3057.0,fbernon1j,2144,2008-11-18,4.0,
3058,3058.0,3058.0,wleatt2o,2768,2018-03-17,4.0,
3059,3059.0,3059.0,tfley1q,2359,2018-05-20,4.0,
3060,3060.0,3060.0,gbezemer1h,4708,2024-01-12,3.0,
3061,3061.0,3061.0,tlowden17,904,2019-08-17,1.0,
3062,3062.0,3062.0,swilemans,321,2016-10-15,3.0,
3063,3063.0,3063.0,rtwitchings9,3351,2008-05-08,1.0,
3064,3064.0,3064.0,csedgeworthk,1271,2015-01-27,3.0,
3065,3065.0,3065.0,ssparshettb,2909,2024-01-27,1.0,
3066,3066.0,3066.0,daleksidzer,194,2025-06-14,1.0,
3067,3067.0,3067.0,glongbottom16,4547,2021-04-14,1.0,
3068,3068.0,3068.0,pvicaryn,4774,2024-12-19,3.0,
3069,3069.0,3069.0,dpiatto4,4648,2023-09-14,2.0,
3070,3070.0,3070.0,olechmere1k,1752,2023-09-23,4.0,
3071,3071.0,3071.0,rrosten1x,1219,2016-09-19,2.0,
3072,3072.0,3072.0,ebatchelor22,1339,2013-04-28,1.0,
3073,3073.0,3073.0,mromandl,830,2013-09-24,1.0,
3074,3074.0,3074.0,hpoundford2i,1628,2014-07-30,3.0,
3075,3075.0,3075.0,sponteq,4744,2025-12-10,1.0,
3076,3076.0,3076.0,onewberryd,144,2025-10-09,2.0,
3077,3077.0,3077.0,cyannoni1w,3541,2017-01-28,2.0,
3078,3078.0,3078.0,cniesel0,2195,2025-04-02,3.0,
3079,3079.0,3079.0,bboobierv,4265,2019-02-26,3.0,
3080,3080.0,3080.0,garonovich1v,645,2016-02-10,3.0,
3081,3081.0,3081.0,mgarioch1p,1535,2025-02-28,1.0,
3082,3082.0,3082.0,thargess27,1220,2021-01-31,1.0,
3083,3083.0,3083.0,tsowrah1t,1424,2025-03-31,1.0,
3084,3084.0,3084.0,jcolyer5,820,2026-01-15,4.0,
3085,3085.0,3085.0,rrosten1x,4738,2022-11-14,1.0,
3086,3086.0,3086.0,astoate1c,1068,2023-10-16,4.0,
3087,3087.0,3087.0,aecclestone1d,897,2008-08-06,3.0,
3088,3088.0,3088.0,vsecretan1z,2425,2009-11-09,3.0,
3089,3089.0,3089.0,oaloshkinj,758,2018-10-15,3.0,
3090,3090.0,3090.0,ssimoes2a,665,2011-09-14,2.0,
3091,3091.0,3091.0,prosenfelt14,4178,2011-08-12,3.0,
3092,3092.0,3092.0,dsiene2k,1461,2015-07-05,4.0,
3093,3093.0,3093.0,prosenfelt14,2219,2011-08-23,2.0,
3094,3094.0,3094.0,olechmere1k,2882,2008-07-24,4.0,
3095,3095.0,3095.0,dbruckshaw1l,176,2010-05-26,3.0,
3096,3096.0,3096.0,vmuslimf,468,2016-06-06,1.0,
3097,3097.0,3097.0,mcharlot12,4021,2014-07-24,3.0,
3098,3098.0,3098.0,esouthwell2b,917,2015-12-17,2.0,
3099,3099.0,3099.0,kstammler1m,3246,2017-10-05,2.0,
3100,3100.0,3100.0,olechmere1k,4052,2014-03-29,4.0,
3101,3101.0,3101.0,rtwitchings9,3142,2012-05-03,3.0,
3102,3102.0,3102.0,ahorbath1a,1745,2023-04-26,2.0,
3103,3103.0,3103.0,ccockerham8,431,2015-06-02,4.0,
3104,3104.0,3104.0,jcolyer5,4379,2021-07-20,3.0,
3105,3105.0,3105.0,mmeka,4591,2008-05-05,3.0,
3106,3106.0,3106.0,bboobierv,2378,2015-06-29,1.0,
3107,3107.0,3107.0,rtwitchings9,1563,2008-02-21,4.0,
3108,3108.0,3108.0,oaloshkinj,2632,2015-11-08,1.0,
3109,3109.0,3109.0,glongbottom16,398,2012-06-11,2.0,
3110,3110.0,3110.0,afradsonm,1241,2014-04-23,1.0,
3111,3111.0,3111.0,mdampier2q,1972,2010-01-02,1.0,
3112,3112.0,3112.0,gtoffolonio,3378,2009-10-31,4.0,
3113,3113.0,3113.0,cwaszkiewicz1u,2723,2019-10-28,4.0,
3114,3114.0,3114.0,jhaslen2e,4622,2011-12-05,2.0,
3115,3115.0,3115.0,tmusickaw,1454,2016-11-13,3.0,
3116,3116.0,3116.0,ashenton26,3489,2011-04-28,2.0,
3117,3117.0,3117.0,daleksidzer,85,2019-01-07,3.0,
3118,3118.0,3118.0,jvasilenko2h,3650,2010-12-24,1.0,
3119,3119.0,3119.0,esouthwell2b,681,2020-05-20,2.0,
3120,3120.0,3120.0,elivingstonep,251,2008-08-18,4.0,
3121,3121.0,3121.0,msmedmore2n,1651,2014-09-26,4.0,
3122,3122.0,3122.0,jhaslen2e,4047,2016-07-09,3.0,
3123,3123.0,3123.0,jvasilenko2h,3422,2010-05-02,3.0,
3124,3124.0,3124.0,egrestie2c,1717,2017-10-07,2.0,
3125,3125.0,3125.0,battwellz,1053,2025-12-07,2.0,
3126,3126.0,3126.0,egrestie2c,1438,2025-11-06,3.0,
3127,3127.0,3127.0,csedgeworthk,2817,2024-03-31,1.0,
3128,3128.0,3128.0,astoate1c,2921,2015-08-05,4.0,
3129,3129.0,3129.0,gseadon28,1556,2023-01-16,4.0,
3130,3130.0,3130.0,avasechkin2g,170,2019-02-10,4.0,
3131,3131.0,3131.0,aeul1o,2848,2025-04-03,3.0,
3132,3132.0,3132.0,garonovich1v,145,2013-07-25,1.0,
3133,3133.0,3133.0,jhaslen2e,2053,2021-12-22,4.0,
3134,3134.0,3134.0,dbruckshaw1l,975,2026-04-26,3.0,
3135,3135.0,3135.0,swilemans,4360,2008-02-08,3.0,
3136,3136.0,3136.0,daleksidzer,74,2017-11-22,4.0,
3137,3137.0,3137.0,dayllett1i,2315,2022-05-06,2.0,
3138,3138.0,3138.0,hpoundford2i,2427,2025-01-04,1.0,
3139,3139.0,3139.0,mgarioch1p,2357,2012-06-08,3.0,
3140,3140.0,3140.0,ccrippin21,1681,2023-12-23,2.0,
3141,3141.0,3141.0,mvasseh,2985,2018-12-08,2.0,
3142,3142.0,3142.0,cosbaldestony,2524,2020-08-05,1.0,
3143,3143.0,3143.0,rfoulis13,363,2012-03-15,3.0,
3144,3144.0,3144.0,rfoulis13,4308,2025-06-20,1.0,
3145,3145.0,3145.0,mwhitnell7,4472,2025-06-07,4.0,
3146,3146.0,3146.0,pkyteley2j,2594,2021-02-24,3.0,
3147,3147.0,3147.0,mcharlot12,1888,2026-03-21,4.0,
3148,3148.0,3148.0,mdampier2q,1864,2018-09-02,3.0,
3149,3149.0,3149.0,rfoulis13,3626,2011-12-13,4.0,
3150,3150.0,3150.0,aecclestone1d,1073,2021-04-21,3.0,
3151,3151.0,3151.0,xbenion2f,2402,2024-05-10,3.0,
3152,3152.0,3152.0,csedgeworthk,4801,2016-09-28,3.0,
3153,3153.0,3153.0,glongbottom16,1418,2011-06-15,2.0,
3154,3154.0,3154.0,ccockerham8,1964,2022-01-11,2.0,
3155,3155.0,3155.0,afradsonm,4106,2023-02-10,3.0,
3156,3156.0,3156.0,jhearsey25,2063,2009-02-06,3.0,
3157,3157.0,3157.0,tmusickaw,1617,2008-10-06,4.0,
3158,3158.0,3158.0,rfoulis13,672,2022-03-23,3.0,
3159,3159.0,3159.0,rtwitchings9,1070,2016-09-24,1.0,
3160,3160.0,3160.0,bboobierv,2418,2019-03-09,3.0,
3161,3161.0,3161.0,rrosten1x,4175,2010-01-12,4.0,
3162,3162.0,3162.0,vsecretan1z,4210,2024-10-28,4.0,
3163,3163.0,3163.0,jhearsey25,2299,2012-06-14,2.0,
3164,3164.0,3164.0,daleksidzer,3057,2022-06-03,1.0,
3165,3165.0,3165.0,apetchell15,2771,2011-06-17,2.0,
3166,3166.0,3166.0,lconaboy11,3840,2019-07-24,3.0,
3167,3167.0,3167.0,mvasseh,4763,2020-08-26,3.0,
3168,3168.0,3168.0,vmuslimf,4649,2013-07-01,1.0,
3169,3169.0,3169.0,rwilcott10,1628,2023-08-09,2.0,
3170,3170.0,3170.0,ccockerham8,2029,2019-03-02,4.0,
3171,3171.0,3171.0,ahorbath1a,2485,2026-04-06,2.0,
3172,3172.0,3172.0,lbudibent3,4764,2025-05-01,4.0,
3173,3173.0,3173.0,aheyward1g,1525,2008-01-14,3.0,
3174,3174.0,3174.0,tlowden17,3563,2008-11-12,2.0,
3175,3175.0,3175.0,cosbaldestony,1179,2008-11-16,3.0,
3176,3176.0,3176.0,llangloisi,4374,2021-02-08,2.0,
3177,3177.0,3177.0,kstammler1m,1779,2011-07-27,1.0,
3178,3178.0,3178.0,lshattock1e,1345,2020-04-03,1.0,
3179,3179.0,3179.0,glongbottom16,3253,2021-08-06,1.0,
3180,3180.0,3180.0,ashenton26,886,2019-03-13,1.0,
3181,3181.0,3181.0,dsiene2k,2890,2023-11-07,1.0,
3182,3182.0,3182.0,jdellcasa1n,1402,2015-11-19,4.0,
3183,3183.0,3183.0,wdjordjevic1r,2206,2025-11-11,1.0,
3184,3184.0,3184.0,afradsonm,2825,2025-02-07,2.0,
3185,3185.0,3185.0,rbottrellt,3154,2011-01-27,1.0,
3186,3186.0,3186.0,ccockerham8,4519,2008-09-24,2.0,
3187,3187.0,3187.0,cyannoni1w,2425,2022-07-08,2.0,
3188,3188.0,3188.0,gseadon28,4173,2020-04-15,4.0,
3189,3189.0,3189.0,egabbatiss2p,3806,2024-03-03,1.0,
3190,3190.0,3190.0,marnaez24,1223,2014-08-17,2.0,
3191,3191.0,3191.0,wdjordjevic1r,2307,2012-10-30,3.0,
3192,3192.0,3192.0,rgasgarthu,2268,2019-09-09,2.0,
3193,3193.0,3193.0,bfiggins23,3879,2017-06-30,2.0,
3194,3194.0,3194.0,tsowrah1t,1401,2008-10-11,1.0,
3195,3195.0,3195.0,hseabrocke2m,4121,2011-03-21,2.0,
3196,3196.0,3196.0,ksmedley1b,3502,2014-08-11,1.0,
3197,3197.0,3197.0,rwilcott10,1733,2008-10-09,1.0,
3198,3198.0,3198.0,glongbottom16,1608,2023-01-21,1.0,
3199,3199.0,3199.0,aeul1o,1024,2015-01-31,2.0,
3200,3200.0,3200.0,knewling1s,106,2023-06-25,1.0,
3201,3201.0,3201.0,cdevaneyc,2120,2016-03-21,3.0,
3202,3202.0,3202.0,jvasilenko2h,3214,2012-01-25,4.0,
3203,3203.0,3203.0,rgasgarthu,2087,2013-06-07,1.0,
3204,3204.0,3204.0,sponteq,4091,2024-08-11,2.0,
3205,3205.0,3205.0,jmonini18,3607,2022-06-28,4.0,
3206,3206.0,3206.0,bboobierv,2742,2018-05-10,2.0,
3207,3207.0,3207.0,mromandl,1366,2011-05-17,2.0,
3208,3208.0,3208.0,jhaslen2e,3900,2021-11-18,4.0,
3209,3209.0,3209.0,oaloshkinj,3420,2023-12-03,3.0,
3210,3210.0,3210.0,tlowden17,4738,2024-03-12,1.0,
3211,3211.0,3211.0,msmedmore2n,2815,2012-07-06,2.0,
3212,3212.0,3212.0,hseabrocke2m,954,2020-04-01,4.0,
3213,3213.0,3213.0,gseadon28,3556,2011-09-24,2.0,
3214,3214.0,3214.0,marnaez24,2461,2008-09-13,2.0,
3215,3215.0,3215.0,mwhitnell7,1933,2021-01-17,3.0,
3216,3216.0,3216.0,battwellz,2472,2015-12-05,4.0,
3217,3217.0,3217.0,cschild1y,589,2018-09-24,1.0,
3218,3218.0,3218.0,msmedmore2n,1042,2024-12-14,2.0,
3219,3219.0,3219.0,ebatchelor22,878,2008-04-25,1.0,
3220,3220.0,3220.0,dbruckshaw1l,1607,2009-01-22,2.0,
3221,3221.0,3221.0,thargess27,3384,2008-12-10,4.0,
3222,3222.0,3222.0,bdundin1f,1792,2010-05-24,3.0,
3223,3223.0,3223.0,tlowden17,4268,2008-11-20,4.0,
3224,3224.0,3224.0,lmaxtedg,2503,2016-03-08,4.0,
3225,3225.0,3225.0,ashenton26,3342,2024-07-22,3.0,
3226,3226.0,3226.0,hpoundford2i,1845,2013-02-04,1.0,
3227,3227.0,3227.0,ashenton26,1763,2011-08-23,3.0,
3228,3228.0,3228.0,tdundon1,3924,2024-05-18,4.0,
3229,3229.0,3229.0,cosbaldestony,1236,2016-04-13,1.0,
3230,3230.0,3230.0,ashenton26,4637,2009-05-13,2.0,
3231,3231.0,3231.0,mromandl,2442,2016-04-16,3.0,
3232,3232.0,3232.0,jmonini18,1484,2008-12-07,3.0,
3233,3233.0,3233.0,kstonestreet20,2491,2011-02-04,4.0,
3234,3234.0,3234.0,afradsonm,2951,2025-06-14,2.0,
3235,3235.0,3235.0,lbudibent3,3023,2008-05-06,1.0,
3236,3236.0,3236.0,gtoffolonio,4619,2008-04-18,4.0,
3237,3237.0,3237.0,llangloisi,833,2018-05-20,1.0,
3238,3238.0,3238.0,vmuslimf,2399,2019-08-25,4.0,
3239,3239.0,3239.0,fbernon1j,3282,2016-02-13,2.0,
3240,3240.0,3240.0,hpoundford2i,2585,2010-12-19,4.0,
3241,3241.0,3241.0,pcolleford2r,3474,2017-04-12,2.0,
3242,3242.0,3242.0,gseadon28,2200,2015-06-05,2.0,
3243,3243.0,3243.0,cwaszkiewicz1u,4294,2016-08-08,2.0,
3244,3244.0,3244.0,mcharlot12,394,2014-10-14,3.0,
3245,3245.0,3245.0,fscreech6,1071,2023-11-12,2.0,
3246,3246.0,3246.0,gbezemer1h,1351,2009-07-08,2.0,
3247,3247.0,3247.0,tfley1q,3021,2023-12-09,3.0,
3248,3248.0,3248.0,jmccarterx,655,2018-08-22,3.0,
3249,3249.0,3249.0,jmonini18,3809,2016-05-16,3.0,
3250,3250.0,3250.0,tpaulino2,2671,2019-05-19,2.0,
3251,3251.0,3251.0,cwaszkiewicz1u,728,2025-05-14,2.0,
3252,3252.0,3252.0,kstonestreet20,972,2013-12-21,3.0,
3253,3253.0,3253.0,cyannoni1w,3885,2015-12-03,2.0,
3254,3254.0,3254.0,xbenion2f,4359,2017-03-19,2.0,
3255,3255.0,3255.0,mgarioch1p,2719,2015-07-20,4.0,
3256,3256.0,3256.0,hpoundford2i,4156,2018-06-27,1.0,
3257,3257.0,3257.0,mmeka,387,2016-10-04,2.0,
3258,3258.0,3258.0,alloydwilliamsa,125,2015-07-31,2.0,
3259,3259.0,3259.0,tlowden17,2535,2017-09-07,1.0,
3260,3260.0,3260.0,cfrankcom2d,712,2008-06-15,4.0,
3261,3261.0,3261.0,glongbottom16,2168,2013-04-02,1.0,
3262,3262.0,3262.0,xbenion2f,2389,2025-07-24,4.0,
3263,3263.0,3263.0,mmeka,3592,2015-04-25,3.0,
3264,3264.0,3264.0,ssimoes2a,1735,2021-05-17,2.0,
3265,3265.0,3265.0,ppointon2l,706,2017-04-19,2.0,
3266,3266.0,3266.0,vsecretan1z,58,2019-04-19,3.0,
3267,3267.0,3267.0,mcharlot12,2576,2024-10-14,3.0,
3268,3268.0,3268.0,lconaboy11,641,2023-12-25,3.0,
3269,3269.0,3269.0,rgasgarthu,2431,2019-12-17,1.0,
3270,3270.0,3270.0,bboobierv,4359,2013-06-09,3.0,
3271,3271.0,3271.0,ccockerham8,1507,2022-11-11,1.0,
3272,3272.0,3272.0,aecclestone1d,1699,2015-10-09,2.0,
3273,3273.0,3273.0,fscreech6,2467,2021-08-23,4.0,
3274,3274.0,3274.0,pkyteley2j,2340,2023-04-04,3.0,
3275,3275.0,3275.0,apetchell15,1294,2019-10-11,4.0,
3276,3276.0,3276.0,ccrippin21,88,2009-08-22,2.0,
3277,3277.0,3277.0,msmedmore2n,3139,2015-02-18,2.0,
3278,3278.0,3278.0,gseadon28,984,2020-05-08,2.0,
3279,3279.0,3279.0,ssimoes2a,3639,2023-07-12,3.0,
3280,3280.0,3280.0,wleatt2o,3496,2014-04-22,2.0,
3281,3281.0,3281.0,lconaboy11,4164,2014-05-25,3.0,
3282,3282.0,3282.0,daleksidzer,567,2010-07-31,3.0,
3283,3283.0,3283.0,jhaslen2e,1300,2010-02-13,2.0,
3284,3284.0,3284.0,dayllett1i,1433,2023-07-25,1.0,
3285,3285.0,3285.0,olechmere1k,4606,2011-06-29,4.0,
3286,3286.0,3286.0,alloydwilliamsa,3754,2025-05-17,3.0,
3287,3287.0,3287.0,aecclestone1d,1560,2010-12-11,2.0,
3288,3288.0,3288.0,tsowrah1t,1191,2012-05-06,1.0,
3289,3289.0,3289.0,dpiatto4,2337,2018-05-20,1.0,
3290,3290.0,3290.0,jmarkos29,4714,2018-12-06,1.0,
3291,3291.0,3291.0,kstammler1m,3752,2019-04-03,4.0,
3292,3292.0,3292.0,rgasgarthu,4020,2018-02-19,1.0,
3293,3293.0,3293.0,ppointon2l,699,2021-09-18,4.0,
3294,3294.0,3294.0,pcolleford2r,3583,2019-09-28,2.0,
3295,3295.0,3295.0,lbudibent3,1718,2009-09-13,2.0,
3296,3296.0,3296.0,jhearsey25,1431,2019-05-25,4.0,
3297,3297.0,3297.0,mgarioch1p,4153,2009-10-09,3.0,
